# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
276.41258,46.8761,0.001684,0.000146,6.743561,4.40091,5.6143,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.413DEC46.876.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.4126&DEC=46.8761&SR=0.01,[[ 0.56336313  0.43663681]],,0
275.95776,46.83755,0.001482,0.000132,3.046341,1.98893,10.3507,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.958DEC46.838.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.9578&DEC=46.8376&SR=0.01,[[ 0.62781388  0.37218615]],,0
276.10197,46.82384,0.001373,0.000132,2.651614,2.11928,10.8155,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.102DEC46.824.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.102&DEC=46.8238&SR=0.01,[[ 0.87088281  0.12911718]],,0
276.71268,46.80557,0.002245,0.000132,2.542045,2.21762,10.3412,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.713DEC46.806.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.7127&DEC=46.8056&SR=0.01,[[ 0.76581317  0.2341868 ]],,0
277.06736,46.76568,0.002532,0.000132,2.720734,2.35248,6.4748,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.067DEC46.766.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.0674&DEC=46.7657&SR=0.01,[[ 0.69906908  0.30093089]],,0
276.02658,46.74876,0.001834,0.000132,6.49532,3.16117,-9.9265,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.027DEC46.749.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.0266&DEC=46.7488&SR=0.01,[[ 0.86882061  0.13117936]],,0
276.07183,46.74583,0.015113,0.000226,2.279003,2.69042,-10.1376,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.072DEC46.746.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.0718&DEC=46.7458&SR=0.01,[[ 0.74413776  0.25586221]],,0
275.83327,46.71832,0.002351,0.000132,2.248293,2.94139,-10.0924,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.833DEC46.718.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.8333&DEC=46.7183&SR=0.01,[[ 0.72475231  0.27524772]],,0
276.46326,46.70639,0.001182,0.000132,2.962644,2.85111,10.8538,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.463DEC46.706.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.4633&DEC=46.7064&SR=0.01,[[ 0.90196127  0.09803871]],,0
277.16112,46.68341,0.001903,0.000132,2.686817,2.14419,10.3581,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.161DEC46.683.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.1611&DEC=46.6834&SR=0.01,[[ 0.82316649  0.17683356]],,0
276.03671,46.67125,0.007624,0.000165,3.145876,2.54719,10.1348,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.037DEC46.671.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.0367&DEC=46.6713&SR=0.01,[[ 0.71973932  0.28026068]],,0
276.51003,46.6333,0.044299,0.00058,2.727762,2.33005,9.9262,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.51DEC46.633.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.51&DEC=46.6333&SR=0.01,[[ 0.7000013   0.29999864]],,0
277.02186,46.60405,0.001594,0.000132,2.337132,2.9259,5.8973,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.022DEC46.604.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.0219&DEC=46.6041&SR=0.01,[[ 0.86582232  0.13417767]],,0
276.31203,46.59964,0.001643,0.000146,6.048053,9.39189,-9.9915,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.312DEC46.6.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.312&DEC=46.5996&SR=0.01,[[ 0.44616976  0.55383021]],,0
276.30431,46.59744,0.003013,0.000146,2.684397,2.15039,10.3983,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.304DEC46.597.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.3043&DEC=46.5974&SR=0.01,[[ 0.46223247  0.53776747]],,0
275.97242,46.56507,0.016201,0.000232,2.63001,2.19806,10.214,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.972DEC46.565.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.9724&DEC=46.5651&SR=0.01,[[ 0.86841697  0.13158311]],,0
277.01461,46.56135,0.00346,0.000132,2.78697,2.32493,10.0011,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.015DEC46.561.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.0146&DEC=46.5614&SR=0.01,[[ 0.87642765  0.12357239]],,0
277.1078,46.54606,0.003853,0.000132,2.173313,2.74804,-10.194,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.108DEC46.546.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.1078&DEC=46.5461&SR=0.01,[[ 0.84377998  0.15622009]],,0
275.83647,46.52008,0.045994,0.000572,2.212093,2.64296,-10.2299,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.836DEC46.52.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.8365&DEC=46.5201&SR=0.01,[[ 0.69315261  0.30684733]],,0
276.28212,46.51144,0.038261,0.000666,3.219525,2.61247,1.5271,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.282DEC46.511.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.2821&DEC=46.5114&SR=0.01,[[ 0.69182408  0.30817586]],,0
276.28575,46.51234,0.013231,0.000666,2.846988,20.86965,0.0296,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.286DEC46.512.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.2858&DEC=46.5123&SR=0.01,[[ 0.46835649  0.53164351]],,0
276.20401,46.48459,0.006897,0.000144,2.631692,2.18939,10.2269,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.204DEC46.485.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.204&DEC=46.4846&SR=0.01,[[ 0.90619105  0.09380893]],,0
277.19796,46.47735,0.001226,0.000132,2.280923,3.00852,-9.8229,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.198DEC46.477.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.198&DEC=46.4774&SR=0.01,[[ 0.91405946  0.08594052]],,0
276.56092,46.43245,0.010234,0.000171,2.618686,2.21621,10.2486,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.561DEC46.432.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.5609&DEC=46.4325&SR=0.01,[[ 0.73613197  0.26386806]],,0
276.09946,46.41139,0.001452,0.000132,2.903752,2.06098,7.4864,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.099DEC46.411.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.0995&DEC=46.4114&SR=0.01,[[ 0.8950963   0.10490371]],,0
275.88372,46.40959,0.001432,0.000132,2.780628,2.2731,-2.5889,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.884DEC46.41.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.8837&DEC=46.4096&SR=0.01,[[ 0.82404447  0.17595556]],,0
277.16951,46.27584,0.057327,0.000718,2.220735,2.63995,-10.2025,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.17DEC46.276.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.1695&DEC=46.2758&SR=0.01,[[ 0.81756902  0.18243097]],,0
275.9052,46.26022,0.002345,0.000132,2.417686,2.95602,-10.1734,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.905DEC46.26.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.9052&DEC=46.2602&SR=0.01,[[ 0.75237012  0.24762991]],,0
276.68499,46.2585,0.001845,0.000132,2.351114,2.6051,5.9568,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.685DEC46.259.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.685&DEC=46.2585&SR=0.01,[[ 0.76394027  0.23605974]],,0
276.93908,46.20735,0.001457,0.000132,2.509854,2.1025,-8.5184,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.939DEC46.207.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.9391&DEC=46.2074&SR=0.01,[[ 0.68947792  0.31052211]],,0
275.85631,46.19451,0.001571,0.000132,2.868771,2.32351,7.2437,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.856DEC46.195.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.8563&DEC=46.1945&SR=0.01,[[ 0.79228109  0.20771894]],,0
276.12474,46.16375,0.001654,0.000132,2.661489,2.05379,10.3002,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.125DEC46.164.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.1247&DEC=46.1638&SR=0.01,[[ 0.90917653  0.09082349]],,0
276.07958,46.16199,0.001545,0.000132,2.401932,2.83354,-9.7525,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.08DEC46.162.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.0796&DEC=46.162&SR=0.01,[[ 0.82707858  0.17292148]],,0
275.90144,46.14632,0.001882,0.000132,2.419908,2.76022,-10.4088,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.901DEC46.146.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.9014&DEC=46.1463&SR=0.01,[[ 0.89716369  0.10283629]],,0
276.27914,46.12939,0.002999,0.000175,4.839461,7.01889,9.6999,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.279DEC46.129.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.2791&DEC=46.1294&SR=0.01,[[ 0.66630024  0.33369976]],,0
276.26424,46.12761,0.004489,0.000174,4.796223,3.0709,9.6878,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.264DEC46.128.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.2642&DEC=46.1276&SR=0.01,[[ 0.54778856  0.45221144]],,0
277.11839,46.1171,0.003418,0.000132,2.41411,2.19017,10.1746,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.118DEC46.117.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.1184&DEC=46.1171&SR=0.01,[[ 0.86405134  0.13594861]],,0
276.91309,46.06171,0.020333,0.000302,2.348768,2.70825,11.9211,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.913DEC46.062.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.9131&DEC=46.0617&SR=0.01,[[ 0.83976221  0.16023782]],,0
276.91396,46.06111,0.00771,0.000302,8.518085,2.9338,8.6114,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.914DEC46.061.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.914&DEC=46.0611&SR=0.01,[[ 0.81188595  0.18811399]],,0
276.57295,46.06062,0.001253,0.000132,2.241463,2.62908,-9.5674,FITST22/VLASS1.1.ql.T22t19.J182554+463000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.573DEC46.061.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.573&DEC=46.0606&SR=0.01,[[ 0.68814957  0.3118504 ]],,0
276.199,47.97721,0.002627,0.000223,3.56236,2.56577,10.0918,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.199DEC47.977.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.199&DEC=47.9772&SR=0.01,[[ 0.85283709  0.14716288]],,0
277.06376,47.95347,0.002003,0.000183,2.164354,2.04707,10.3032,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.064DEC47.953.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.0638&DEC=47.9535&SR=0.01,[[ 0.58711481  0.41288519]],,0
277.17331,47.89973,0.002247,0.000166,3.410884,2.53115,-11.4905,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.173DEC47.9.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.1733&DEC=47.8997&SR=0.01,[[ 0.63720435  0.36279568]],,0
277.17367,47.89709,0.003481,0.000166,2.667626,3.35961,9.25,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.174DEC47.897.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.1737&DEC=47.8971&SR=0.01,[[ 0.56846029  0.43153974]],,0
277.25521,47.88327,0.001165,0.000147,2.241728,5.35079,9.4911,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.255DEC47.883.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.2552&DEC=47.8833&SR=0.01,[[ 0.75895095  0.24104907]],,0
276.34399,47.83951,0.006556,0.000204,2.77883,6.51996,9.8933,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.344DEC47.84.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.344&DEC=47.8395&SR=0.01,[[ 0.86650437  0.13349558]],,0
276.27884,47.81439,0.001478,0.000134,2.47428,2.05607,10.3988,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.279DEC47.814.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.2788&DEC=47.8144&SR=0.01,[[ 0.89028019  0.10971981]],,0
275.91053,47.77992,0.002917,0.000134,2.432548,2.68123,-10.7894,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.911DEC47.78.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.9105&DEC=47.7799&SR=0.01,[[ 0.70381266  0.29618734]],,0
277.27855,47.7643,0.00926,0.000165,2.086583,2.55255,-10.1035,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.279DEC47.764.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.2786&DEC=47.7643&SR=0.01,[[ 0.6099264   0.39007366]],,0
277.07085,47.76135,0.001723,0.000134,1.964464,2.65369,-10.1161,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA277.071DEC47.761.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.0709&DEC=47.7614&SR=0.01,[[ 0.55461502  0.44538498]],,0
276.67708,47.75499,0.001138,0.000134,3.467943,2.51501,10.1724,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.677DEC47.755.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.6771&DEC=47.755&SR=0.01,[[ 0.65631139  0.34368861]],,0
276.91394,47.72854,0.001483,0.000134,2.195329,2.85674,31.3462,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.914DEC47.729.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.9139&DEC=47.7285&SR=0.01,[[ 0.80282193  0.19717805]],,0
276.41162,47.71735,0.001364,0.000134,3.079318,2.29444,9.9913,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.412DEC47.717.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.4116&DEC=47.7174&SR=0.01,[[ 0.75498432  0.24501565]],,0
275.9433,47.68829,0.008345,0.000189,2.248691,2.74345,-10.1816,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.943DEC47.688.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.9433&DEC=47.6883&SR=0.01,[[ 0.72074085  0.27925906]],,0
275.9438,47.68725,0.003941,0.000189,10.585178,2.54763,-9.9409,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA275.944DEC47.687.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=275.9438&DEC=47.6873&SR=0.01,[[ 0.66673219  0.33326775]],,0
276.59119,47.68336,0.003155,0.000134,2.35126,2.09702,10.3515,FITST22/VLASS1.1.ql.T22t19.J182623+473000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST22/RA276.591DEC47.683.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=276.5912&DEC=47.6834&SR=0.01,[[ 0.70151109  0.29848894]],,0
