# ra(J2000),dec(J2000),amp(Jy/beam),rms(Jy/beam),FWHMy(arcsec),FWHMx(arcsec),Bpa(degrees),FieldName,"png image link (Notes: If a link fails, it's because the ROUND feature dropped trailing zeros in the coordinates, so try putting them in by hand. Some artifacts have been kept in, and are distiguished by very large FWHM in one axis and very narrow in another.)  ",NED Lookup,"[[prob Compact, prob Complex]] (output of binary CNN used to identify interesting and complex sources) ",,Artifact Flag
299.62458,51.85003,0.061183,0.001599,4.251778,4.01191,-11.2374,FITST23/VLASS1.1.ql.T23t20.J195836+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.625DEC51.85.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=263.8532&DEC=48.5331&SR=0.01,[[ 0.103552    0.89644802]],,0
299.62128,50.13827,0.001404,0.000146,3.961586,2.7092,9.8904,FITST23/VLASS1.1.ql.T23t20.J195800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.621DEC50.138.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.0357&DEC=51.6135&SR=0.01,[[ 0.85383588  0.14616412]],,0
299.61964,51.8346,0.030248,0.001598,4.509891,5.76847,9.6402,FITST23/VLASS1.1.ql.T23t20.J195836+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.62DEC51.835.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.1946&DEC=48.1222&SR=0.01,[[ 0.29361466  0.70638537]],,0
299.5915,49.38658,0.004791,0.000138,2.55658,2.44109,10.3095,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.592DEC49.387.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=288.065&DEC=49.0899&SR=0.01,[[ 0.78504801  0.21495193]],,0
299.57985,49.51886,0.004515,0.000138,2.416791,2.56684,-14.0142,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.58DEC49.519.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=271.6284&DEC=49.9756&SR=0.01,[[ 0.68543553  0.31456453]],,0
299.5605,49.92873,0.003525,0.000138,2.498925,2.28659,10.5183,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.561DEC49.929.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=298.186&DEC=48.6857&SR=0.01,[[ 0.76036537  0.23963465]],,0
299.54505,49.25077,0.001819,0.000138,2.758933,2.16289,10.0016,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.545DEC49.251.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=288.1641&DEC=48.8978&SR=0.01,[[ 0.73583245  0.26416752]],,0
299.53893,48.50769,0.003671,0.000137,3.037896,2.82144,9.3238,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.539DEC48.508.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=300.0958&DEC=48.6293&SR=0.01,[[ 0.76087421  0.23912579]],,0
299.53892,48.50768,0.003673,0.000182,3.04876,2.82674,9.3378,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.539DEC48.508.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.2522&DEC=50.9832&SR=0.01,[[ 0.77648336  0.2235167 ]],,0
299.53657,50.47612,0.002917,0.000146,2.245731,2.60462,4.7031,FITST23/VLASS1.1.ql.T23t20.J195800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.537DEC50.476.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.9512&DEC=50.9589&SR=0.01,[[ 0.64617246  0.35382763]],,0
299.53329,50.53599,0.001363,0.000146,2.315294,3.3821,-9.5567,FITST23/VLASS1.1.ql.T23t20.J195800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.533DEC50.536.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=280.0779&DEC=49.3577&SR=0.01,[[ 0.81656337  0.18343659]],,0
299.52049,50.67342,0.001329,0.000146,2.705519,3.53394,-9.5453,FITST23/VLASS1.1.ql.T23t20.J195800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.52DEC50.673.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=268.4795&DEC=48.7865&SR=0.01,[[ 0.81120276  0.18879722]],,0
299.51304,48.29069,0.001484,0.000182,2.656665,3.79217,-10.5302,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.513DEC48.291.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.1074&DEC=50.5105&SR=0.01,[[ 0.79708087  0.20291919]],,0
299.51295,48.29063,0.001479,0.000137,2.691116,3.86461,-13.6803,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.513DEC48.291.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=259.9652&DEC=50.1821&SR=0.01,[[ 0.80310512  0.19689493]],,0
299.50643,51.48119,0.015672,0.000524,2.233223,2.52749,-10.2998,FITST23/VLASS1.1.ql.T23t20.J195836+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.506DEC51.481.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=296.809&DEC=48.1546&SR=0.01,[[ 0.77882057  0.22117946]],,0
299.50638,48.05941,0.004014,0.000182,2.550348,2.17905,9.3934,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.506DEC48.059.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.1209&DEC=48.9179&SR=0.01,[[ 0.74285722  0.25714284]],,0
299.5062,48.05929,0.00402,0.000137,2.54595,2.17611,9.3842,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.506DEC48.059.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=258.0111&DEC=48.1547&SR=0.01,[[ 0.6930545   0.30694556]],,0
299.48607,48.62269,0.001084,0.000182,3.766864,2.91537,10.2533,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.486DEC48.623.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=277.2212&DEC=50.5496&SR=0.01,[[ 0.68571317  0.31428686]],,0
299.48586,48.62256,0.001103,0.000137,3.648318,2.88728,10.2838,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.486DEC48.623.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=282.1371&DEC=50.646&SR=0.01,[[ 0.69242871  0.30757132]],,0
299.482,49.03781,0.019126,0.000256,2.302519,2.48226,8.2188,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.482DEC49.038.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=283.3115&DEC=51.0508&SR=0.01,[[ 0.85629094  0.14370903]],,0
299.47916,48.23301,0.0031,0.000137,2.456819,2.30739,8.7629,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.479DEC48.233.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=288.5515&DEC=48.467&SR=0.01,[[ 0.66227472  0.33772528]],,0
299.47895,48.23287,0.003101,0.000182,2.470231,2.32298,-10.0963,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.479DEC48.233.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=279.393&DEC=50.4268&SR=0.01,[[ 0.6354838  0.3645162]],,0
299.42959,48.93131,0.00197,0.000182,2.502768,2.23237,10.7344,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.43DEC48.931.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=272.8387&DEC=51.6866&SR=0.01,[[ 0.89274025  0.10725973]],,0
299.42925,48.93108,0.001965,0.000137,2.521308,2.22793,10.763,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.429DEC48.931.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=294.5403&DEC=48.6581&SR=0.01,[[ 0.91491622  0.08508373]],,0
299.4066,49.23423,0.010351,0.000171,2.518759,2.33119,9.7767,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.407DEC49.234.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=291.6701&DEC=48.2479&SR=0.01,[[ 0.78589028  0.21410969]],,0
299.40285,49.88647,0.001273,0.000138,3.055657,2.52767,-9.0544,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.403DEC49.886.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.5064&DEC=51.4812&SR=0.01,[[ 0.77765429  0.22234568]],,0
299.3902,48.87581,0.001237,0.000137,7.011002,2.67837,-9.9964,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.39DEC48.876.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=268.7464&DEC=50.0651&SR=0.01,[[ 0.74454135  0.25545865]],,0
299.39017,48.87579,0.001246,0.000182,6.901738,2.65649,-9.9798,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.39DEC48.876.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=281.7454&DEC=51.866&SR=0.01,[[ 0.67762613  0.3223739 ]],,0
299.38811,49.66389,0.002062,0.000138,2.115579,2.41199,-10.2959,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.388DEC49.664.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=265.8932&DEC=50.4059&SR=0.01,[[ 0.89047682  0.10952315]],,0
299.37924,50.57846,0.003778,0.000146,2.509713,2.30045,-18.626,FITST23/VLASS1.1.ql.T23t20.J195800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.379DEC50.578.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.9011&DEC=50.9116&SR=0.01,[[ 0.73373896  0.26626101]],,0
299.36878,48.73543,0.129993,0.001649,2.592195,2.4294,3.3214,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.369DEC48.735.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=298.4072&DEC=49.701&SR=0.01,[[ 0.71441084  0.28558916]],,0
299.36856,48.73529,0.129642,0.001636,2.565632,2.42957,9.6694,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.369DEC48.735.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.3688&DEC=48.7354&SR=0.01,[[ 0.70172572  0.29827431]],,0
299.36823,51.46148,0.029507,0.000846,2.401553,2.71383,-9.8526,FITST23/VLASS1.1.ql.T23t20.J195836+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.368DEC51.461.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.3324&DEC=48.7344&SR=0.01,[[ 0.59198946  0.40801048]],,0
299.36093,51.46202,0.057666,0.000846,2.462422,2.63824,8.8535,FITST23/VLASS1.1.ql.T23t20.J195836+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.361DEC51.462.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.9758&DEC=48.5358&SR=0.01,[[ 0.60757148  0.39242846]],,0
299.35707,49.05501,0.005594,0.000138,2.503351,2.31077,10.016,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.357DEC49.055.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=281.731&DEC=49.1185&SR=0.01,[[ 0.59627432  0.40372568]],,0
299.32178,49.10194,0.001367,0.000138,3.98247,10.27157,-9.8415,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.322DEC49.102.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=255.9162&DEC=51.7609&SR=0.01,[[ 0.80538666  0.19461332]],,0
299.31802,49.09988,0.001609,0.000138,2.832339,11.28626,-9.6761,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.318DEC49.1.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.6348&DEC=51.6634&SR=0.01,[[ 0.70366085  0.29633915]],,0
299.28455,48.28155,0.007523,0.000182,2.516096,2.33159,-9.787,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.285DEC48.282.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.4066&DEC=49.2342&SR=0.01,[[ 0.78137797  0.21862206]],,0
299.28455,48.28155,0.007531,0.000146,2.496341,2.32396,-9.8709,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.285DEC48.282.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=290.1962&DEC=51.9794&SR=0.01,[[ 0.81064689  0.18935312]],,0
299.27409,50.76944,0.002216,0.000146,2.404553,2.816,-14.0844,FITST23/VLASS1.1.ql.T23t20.J195800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.274DEC50.769.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=280.4923&DEC=51.9753&SR=0.01,[[ 0.82038212  0.17961793]],,0
299.26804,48.78767,0.002818,0.000182,3.652611,4.69861,-9.9283,FITST23/VLASS1.1.ql.T23t20.J195953+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.268DEC48.788.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.9906&DEC=49.7078&SR=0.01,[[ 0.71426392  0.28573617]],,0
299.26754,48.78733,0.002807,0.000137,3.653624,4.74473,-9.9437,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.268DEC48.787.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=282.9679&DEC=51.7227&SR=0.01,[[ 0.59797072  0.40202937]],,0
299.25262,51.90125,0.003511,0.000467,11.159895,5.96985,6.0813,FITST23/VLASS1.1.ql.T23t20.J195401+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.253DEC51.901.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=269.7222&DEC=48.3212&SR=0.01,[[ 0.41632038  0.58367968]],,0
299.25259,51.90182,0.004978,0.000524,15.306761,3.62048,-0.1793,FITST23/VLASS1.1.ql.T23t20.J195836+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.253DEC51.902.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=267.6517&DEC=48.7542&SR=0.01,[[ 0.33374491  0.66625512]],,0
299.25186,51.90003,0.005459,0.000524,15.134227,4.24528,-9.5551,FITST23/VLASS1.1.ql.T23t20.J195836+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.252DEC51.9.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.5718&DEC=50.0534&SR=0.01,[[ 0.39128649  0.60871345]],,0
299.25185,51.90002,0.005393,0.000467,15.138569,4.33,-9.5717,FITST23/VLASS1.1.ql.T23t20.J195401+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.252DEC51.9.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=270.0018&DEC=48.3806&SR=0.01,[[ 0.41563925  0.58436072]],,0
299.25037,51.89834,0.005091,0.000524,12.742075,4.98724,-6.417,FITST23/VLASS1.1.ql.T23t20.J195836+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.25DEC51.898.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=284.558&DEC=48.4693&SR=0.01,[[ 0.38181281  0.61818719]],,0
299.25033,51.89834,0.005448,0.000467,11.914535,5.37556,-9.6681,FITST23/VLASS1.1.ql.T23t20.J195401+513000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.25DEC51.898.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=255.0606&DEC=48.6748&SR=0.01,[[ 0.36669433  0.63330567]],,0
299.24399,49.40324,0.002163,0.000138,2.573714,2.31755,-9.2173,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.244DEC49.403.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=299.6356&DEC=49.0016&SR=0.01,[[ 0.67814177  0.32185829]],,0
299.19745,49.86825,0.011377,0.000178,2.552879,2.26816,3.4709,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.197DEC49.868.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=273.1779&DEC=51.3544&SR=0.01,[[ 0.78899771  0.21100225]],,0
299.19102,49.06605,0.002712,0.000138,2.501585,5.28491,10.1639,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.191DEC49.066.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=287.6277&DEC=51.4176&SR=0.01,[[ 0.48915589  0.51084417]],,0
299.17595,49.36965,0.003419,0.000138,3.380871,2.48193,10.1511,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.176DEC49.37.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=287.1417&DEC=50.9945&SR=0.01,[[ 0.71818006  0.28181997]],,0
299.05967,49.37091,0.001446,0.000138,2.238392,2.89079,-10.1551,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.06DEC49.371.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=255.3666&DEC=51.4771&SR=0.01,[[ 0.83097214  0.16902785]],,0
299.05572,48.54648,0.006639,0.000139,2.308725,2.53869,10.8839,FITST23/VLASS1.1.ql.T23t20.J195647+483000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA299.056DEC48.546.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=256.7295&DEC=50.4519&SR=0.01,[[ 0.67626071  0.32373938]],,0
298.98998,50.55908,0.003156,0.000143,6.012987,3.46615,9.844,FITST23/VLASS1.1.ql.T23t20.J195253+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA298.99DEC50.559.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=261.3093&DEC=48.1468&SR=0.01,[[ 0.79073548  0.20926455]],,0
298.98986,50.55899,0.003137,0.000146,6.06134,3.46109,9.8563,FITST23/VLASS1.1.ql.T23t20.J195800+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA298.99DEC50.559.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=274.4616&DEC=50.2956&SR=0.01,[[ 0.77539861  0.22460137]],,0
298.97617,49.73566,0.002494,0.000138,2.363444,2.29086,-8.8169,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA298.976DEC49.736.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=297.4315&DEC=50.6924&SR=0.01,[[ 0.71751165  0.28248835]],,0
298.94285,49.48145,0.001039,0.000138,5.019781,7.2869,-9.8794,FITST23/VLASS1.1.ql.T23t20.J195726+493000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits,https://storage.googleapis.com/babl-astrid.appspot.com/FIGST23/RA298.943DEC49.481.png,http://ned.ipac.caltech.edu/cgi-bin/nph-objsearch?search_type=Near+Position+Search&of=ascii_tab&RA=265.918&DEC=50.1617&SR=0.01,[[ 0.65012366  0.34987628]],,0
